Date,Open,High,Low,Close,Adj Close,Volume
2017-01-02,1600.000000,1600.000000,1600.000000,1600.000000,1532.342529,0
2017-01-03,1600.000000,1600.000000,1550.000000,1585.000000,1517.976929,86800
2017-01-04,1585.000000,1595.000000,1505.000000,1585.000000,1517.976929,1859200
2017-01-05,1585.000000,1615.000000,1585.000000,1610.000000,1541.919678,602500
2017-01-06,1610.000000,1640.000000,1595.000000,1630.000000,1561.073853,1054600
2017-01-09,1630.000000,1700.000000,1620.000000,1680.000000,1608.959717,618600
2017-01-10,1680.000000,1690.000000,1635.000000,1655.000000,1585.016724,5964700
2017-01-11,1655.000000,1690.000000,1640.000000,1680.000000,1608.959717,7310900
2017-01-12,1680.000000,1690.000000,1670.000000,1680.000000,1608.959717,4223600
2017-01-13,1680.000000,1750.000000,1600.000000,1630.000000,1561.073853,591400
2017-01-16,1630.000000,1640.000000,1620.000000,1625.000000,1556.285278,368500
2017-01-17,1625.000000,1655.000000,1620.000000,1655.000000,1585.016724,89900
2017-01-18,1655.000000,1655.000000,1630.000000,1635.000000,1565.862427,116400
2017-01-19,1640.000000,1655.000000,1625.000000,1625.000000,1556.285278,144200
2017-01-20,1625.000000,1700.000000,1625.000000,1655.000000,1585.016724,374400
2017-01-23,1655.000000,1680.000000,1555.000000,1600.000000,1532.342529,2796000
2017-01-24,1610.000000,1635.000000,1590.000000,1605.000000,1537.130981,255000
2017-01-25,1625.000000,1625.000000,1555.000000,1555.000000,1489.245483,476900
2017-01-26,1555.000000,1585.000000,1550.000000,1550.000000,1484.456909,1595000
2017-01-27,1550.000000,1555.000000,1525.000000,1525.000000,1460.514038,636900
2017-01-30,1525.000000,1590.000000,1525.000000,1590.000000,1522.765381,195700
2017-01-31,1580.000000,1595.000000,1550.000000,1580.000000,1513.188354,1017400
2017-02-01,1580.000000,1580.000000,1560.000000,1575.000000,1508.399658,429700
2017-02-02,1575.000000,1575.000000,1560.000000,1560.000000,1494.033936,184600
2017-02-03,1560.000000,1565.000000,1560.000000,1560.000000,1494.033936,474800
2017-02-06,1560.000000,1565.000000,1555.000000,1560.000000,1494.033936,7951500
2017-02-07,1560.000000,1565.000000,1555.000000,1555.000000,1489.245483,1432700
2017-02-08,1560.000000,1565.000000,1550.000000,1560.000000,1494.033936,174900
2017-02-09,1560.000000,1590.000000,1555.000000,1590.000000,1522.765381,988900
2017-02-10,1590.000000,1590.000000,1555.000000,1570.000000,1503.611206,1154600
2017-02-13,1570.000000,1580.000000,1535.000000,1555.000000,1489.245483,4194300
2017-02-14,1555.000000,1575.000000,1545.000000,1570.000000,1503.611206,722900
2017-02-15,1570.000000,1570.000000,1570.000000,1570.000000,1503.611206,0
2017-02-16,1570.000000,1580.000000,1525.000000,1535.000000,1470.091064,303700
2017-02-17,1535.000000,1535.000000,1515.000000,1520.000000,1455.725464,989900
2017-02-20,1525.000000,1530.000000,1525.000000,1525.000000,1460.514038,806200
2017-02-21,1525.000000,1545.000000,1525.000000,1545.000000,1479.668213,1165500
2017-02-22,1545.000000,1545.000000,1530.000000,1535.000000,1470.091064,507900
2017-02-23,1540.000000,1550.000000,1535.000000,1545.000000,1479.668213,455100
2017-02-24,1545.000000,1565.000000,1545.000000,1545.000000,1479.668213,840200
2017-02-27,1545.000000,1565.000000,1535.000000,1565.000000,1498.822510,497400
2017-02-28,1565.000000,1575.000000,1560.000000,1565.000000,1498.822510,867900
2017-03-01,1565.000000,1600.000000,1555.000000,1565.000000,1498.822510,1933400
2017-03-02,1565.000000,1570.000000,1550.000000,1555.000000,1489.245483,405700
2017-03-03,1540.000000,1560.000000,1540.000000,1555.000000,1489.245483,1434700
2017-03-06,1550.000000,1550.000000,1525.000000,1535.000000,1470.091064,1224300
2017-03-07,1535.000000,1550.000000,1490.000000,1515.000000,1450.936890,2288700
2017-03-08,1515.000000,1535.000000,1515.000000,1530.000000,1465.302490,1041400
2017-03-09,1485.000000,1520.000000,1480.000000,1485.000000,1422.205444,1927100
2017-03-10,1485.000000,1495.000000,1440.000000,1450.000000,1388.685425,1736000
2017-03-13,1450.000000,1500.000000,1450.000000,1480.000000,1417.416748,4777700
2017-03-14,1480.000000,1520.000000,1480.000000,1510.000000,1446.148315,1892900
2017-03-15,1520.000000,1540.000000,1510.000000,1540.000000,1474.879761,4556000
2017-03-16,1540.000000,1585.000000,1540.000000,1565.000000,1498.822510,2962800
2017-03-17,1565.000000,1575.000000,1520.000000,1540.000000,1474.879761,1698500
2017-03-20,1540.000000,1580.000000,1520.000000,1520.000000,1455.725464,287500
2017-03-21,1525.000000,1540.000000,1490.000000,1510.000000,1446.148315,2690300
2017-03-22,1510.000000,1520.000000,1445.000000,1460.000000,1398.262451,4176100
2017-03-23,1470.000000,1490.000000,1460.000000,1460.000000,1398.262451,4680100
2017-03-24,1460.000000,1480.000000,1460.000000,1470.000000,1407.839600,3391000
2017-03-27,1490.000000,1500.000000,1475.000000,1490.000000,1426.993896,6987400
2017-03-29,1490.000000,1540.000000,1485.000000,1540.000000,1474.879761,3786100
2017-03-30,1535.000000,1560.000000,1485.000000,1535.000000,1470.091064,518800
2017-03-31,1535.000000,1540.000000,1500.000000,1540.000000,1474.879761,899700
2017-04-03,1540.000000,1545.000000,1540.000000,1540.000000,1474.879761,394800
2017-04-04,1540.000000,1555.000000,1540.000000,1550.000000,1484.456909,701200
2017-04-05,1550.000000,1550.000000,1550.000000,1550.000000,1484.456909,0
2017-04-06,1565.000000,1640.000000,1565.000000,1640.000000,1570.651123,4517400
2017-04-07,1640.000000,1650.000000,1625.000000,1640.000000,1570.651123,1160100
2017-04-10,1640.000000,1655.000000,1620.000000,1625.000000,1556.285278,3630900
2017-04-11,1625.000000,1625.000000,1590.000000,1600.000000,1532.342529,1019200
2017-04-12,1600.000000,1600.000000,1540.000000,1545.000000,1479.668213,3475600
2017-04-13,1545.000000,1620.000000,1545.000000,1615.000000,1546.708252,1003900
2017-04-17,1615.000000,1625.000000,1580.000000,1625.000000,1556.285278,1147900
2017-04-18,1625.000000,1635.000000,1595.000000,1605.000000,1537.130981,1812800
2017-04-19,1605.000000,1605.000000,1605.000000,1605.000000,1537.130981,0
2017-04-20,1605.000000,1650.000000,1600.000000,1640.000000,1570.651123,801500
2017-04-21,1640.000000,1655.000000,1600.000000,1620.000000,1551.496826,1038500
2017-04-25,1620.000000,1670.000000,1615.000000,1640.000000,1570.651123,2367500
2017-04-26,1640.000000,1660.000000,1610.000000,1640.000000,1570.651123,1286400
2017-04-27,1635.000000,1670.000000,1610.000000,1670.000000,1599.382568,3589500
2017-04-28,1670.000000,1670.000000,1640.000000,1640.000000,1570.651123,73800
2017-05-02,1640.000000,1640.000000,1610.000000,1620.000000,1551.496826,571000
2017-05-03,1620.000000,1650.000000,1620.000000,1640.000000,1570.651123,2155400
2017-05-04,1660.000000,1670.000000,1630.000000,1635.000000,1565.862427,1014400
2017-05-05,1640.000000,1645.000000,1620.000000,1640.000000,1570.651123,3325100
2017-05-08,1640.000000,1650.000000,1630.000000,1650.000000,1580.228271,633400
2017-05-09,1650.000000,1715.000000,1650.000000,1675.000000,1604.171143,5878500
2017-05-10,1675.000000,1740.000000,1670.000000,1670.000000,1599.382568,5144900
2017-05-12,1670.000000,1740.000000,1640.000000,1675.000000,1604.171143,1037500
2017-05-15,1675.000000,1680.000000,1540.000000,1600.000000,1532.342529,2125100
2017-05-16,1600.000000,1600.000000,1540.000000,1540.000000,1474.879761,2734200
2017-05-17,1540.000000,1555.000000,1540.000000,1550.000000,1484.456909,3669300
2017-05-18,1550.000000,1550.000000,1535.000000,1540.000000,1474.879761,671900
2017-05-19,1540.000000,1570.000000,1535.000000,1540.000000,1474.879761,4753200
2017-05-22,1560.000000,1570.000000,1540.000000,1555.000000,1489.245483,3044500
2017-05-23,1555.000000,1570.000000,1530.000000,1540.000000,1474.879761,2508800
2017-05-24,1540.000000,1550.000000,1535.000000,1540.000000,1488.147461,349800
2017-05-26,1545.000000,1545.000000,1510.000000,1540.000000,1488.147461,1424700
2017-05-29,1520.000000,1545.000000,1505.000000,1535.000000,1483.315796,1470600
2017-05-30,1535.000000,1540.000000,1495.000000,1500.000000,1449.494141,1609200
2017-05-31,1500.000000,1525.000000,1415.000000,1450.000000,1401.177734,14964600
2017-06-01,1450.000000,1450.000000,1450.000000,1450.000000,1401.177734,0
2017-06-02,1460.000000,1465.000000,1380.000000,1385.000000,1338.366333,12697900
2017-06-05,1390.000000,1410.000000,1365.000000,1370.000000,1323.871460,7830800
2017-06-06,1370.000000,1380.000000,1305.000000,1315.000000,1270.723267,11239500
2017-06-07,1325.000000,1350.000000,1275.000000,1320.000000,1275.554810,15950500
2017-06-08,1320.000000,1345.000000,1300.000000,1300.000000,1256.228394,10956800
2017-06-09,1305.000000,1320.000000,1265.000000,1275.000000,1232.070068,6480100
2017-06-12,1285.000000,1300.000000,1275.000000,1280.000000,1236.901733,4414400
2017-06-13,1280.000000,1315.000000,1280.000000,1290.000000,1246.565063,4421400
2017-06-14,1290.000000,1315.000000,1275.000000,1295.000000,1251.396729,12352900
2017-06-15,1295.000000,1300.000000,1280.000000,1290.000000,1246.565063,10001700
2017-06-16,1300.000000,1310.000000,1275.000000,1280.000000,1236.901733,11300900
2017-06-19,1290.000000,1310.000000,1280.000000,1300.000000,1256.228394,3984800
2017-06-20,1305.000000,1360.000000,1265.000000,1265.000000,1222.406738,39600100
2017-06-21,1265.000000,1280.000000,1250.000000,1255.000000,1212.743408,10590900
2017-06-22,1265.000000,1270.000000,1225.000000,1230.000000,1188.585327,21198800
2017-06-23,1230.000000,1230.000000,1230.000000,1230.000000,1188.585327,0
2017-06-26,1230.000000,1230.000000,1230.000000,1230.000000,1188.585327,0
2017-06-27,1230.000000,1230.000000,1230.000000,1230.000000,1188.585327,0
2017-06-28,1230.000000,1230.000000,1230.000000,1230.000000,1188.585327,0
2017-06-29,1230.000000,1230.000000,1230.000000,1230.000000,1188.585327,0
2017-06-30,1230.000000,1230.000000,1230.000000,1230.000000,1188.585327,0
2017-07-03,1250.000000,1250.000000,1205.000000,1220.000000,1178.921997,4503500
2017-07-04,1215.000000,1225.000000,1205.000000,1220.000000,1178.921997,2062300
2017-07-05,1220.000000,1260.000000,1205.000000,1210.000000,1169.258667,8988300
2017-07-06,1215.000000,1235.000000,1210.000000,1225.000000,1183.753662,3199900
2017-07-07,1225.000000,1225.000000,1195.000000,1195.000000,1154.763672,5114100
2017-07-10,1195.000000,1200.000000,1170.000000,1175.000000,1135.437256,7407400
2017-07-11,1175.000000,1195.000000,1145.000000,1150.000000,1111.278931,7701900
